,CustAccountBalance,TransactionAmount (INR),recency,age
3308,1695138.73,651.8,2624,41
3309,56754.46,11.0,2624,34
3310,69930.52,1099.0,2624,35
3311,20561.52,428.0,2624,33
3312,79.73,166.0,2624,29
3313,219310.56,1344.0,2624,34
3314,362255.09,500.0,2624,223
3315,54234.89,2351.0,2624,32
3316,22383.97,1300.0,2624,223
3317,69048.35,6860.0,2624,40
3318,5484.08,550.0,2624,36
3319,17098.78,1500.0,2624,34
3320,10271.72,100.85,2624,27
3321,1385.83,528.82,2624,27
3322,6748.33,20.0,2624,31
3323,11106.11,200.0,2624,34
3324,27818.39,300.0,2624,43
3325,5290.74,200.0,2624,32
3326,6574.1,150.0,2624,27
3327,4953.88,2486.0,2624,35
3328,3654866.88,1175.0,2624,58
3329,5310.91,1640.0,2624,223
3330,57821.23,10.0,2624,223
3331,191808.33,433.0,2624,223
3332,6630.12,30.0,2624,30
3333,100.3,18.0,2624,28
3334,14836.7,1130.0,2624,223
3335,23676.5,105.0,2624,35
3336,1447995.01,1227.0,2624,35
3337,17164.25,255.75,2624,34
3338,155498.71,297.0,2624,38
3339,97811.04,10593.0,2624,67
3340,1775.7,200.0,2624,33
3341,7151.22,50.0,2624,33
3342,1406240.13,725.51,2624,223
3343,4.42,24.0,2624,47
3344,292.63,118.0,2624,45
3345,77313.06,1301.0,2624,41
3346,69988.28,341.37,2624,37
3347,1824.21,200.0,2624,223
3348,3926.43,55.0,2624,48
3349,5690.89,1.0,2624,39
3350,17227.11,718.77,2624,30
3351,69942.73,1600.0,2624,28
3352,213956.83,952.0,2624,35
3353,362200.72,53000.0,2624,223
3354,138411.65,379.0,2624,34
3355,12938.73,460.0,2624,32
3356,489.41,290.0,2624,46
3357,7929.6,1800.0,2624,33
3358,136023.16,8980.0,2624,30
3359,3094.99,850.0,2624,45
3360,37943.78,1119.0,2624,39
3361,13819.88,2873.63,2624,45
3362,12564.92,944.48,2624,33
3363,26460.6,319.0,2624,33
3364,18438.54,129.0,2624,31
3365,251398.44,1556.81,2624,49
3366,244434.94,1450.0,2624,62
3367,289131.99,3800.0,2624,27
3368,3368.79,20.0,2624,40
3369,2803.06,172.0,2624,47
3370,9868.82,538.0,2624,32
3371,73086.35,4143.0,2624,42
3372,864029.42,1730.0,2624,47
3373,10507.31,300.0,2624,27
3374,10218.28,1515.0,2624,36
3375,7371.9,554.74,2624,38
3376,73935.06,500.0,2624,32
3377,6923.41,90.0,2624,30
3378,7936.17,150.0,2624,29
3379,276909.63,480.0,2624,49
3380,12942.41,506.0,2624,37
3381,95597.18,336.52,2624,35
3382,354688.7,2145.0,2624,60
3383,49820.7,5568.0,2624,223
3384,44780.56,1.0,2624,30
3385,42392.69,107.12,2624,32
3386,20241.55,301.0,2624,48
3387,1038157.13,66.0,2624,57
3388,1933.75,147.0,2624,223
3389,38785.37,2787.5,2624,33
3390,14436.24,19.0,2624,55
3391,73967.3,881.0,2624,40
3392,14386.87,300.0,2624,31
3393,22710.41,73000.0,2624,38
3394,1300.57,448.0,2624,43
3395,32644.81,47397.0,2624,41
3396,37335.43,1196.0,2624,35
3397,1624.7,17.0,2624,32
3398,86552.91,809.0,2624,40
3399,29099.52,320.0,2624,33
3400,480.04,80.0,2624,34
3401,103023.35,587.44,2624,41
3402,1053693.36,50000.0,2624,38
3403,363.99,899.0,2624,32
3404,1948.13,90.0,2624,34
3405,114111.1,1999.0,2624,45
3406,22920.17,150.0,2624,39
3407,32644.81,47397.0,2624,41
3408,1153.66,1106.0,2624,31
3409,40972.85,269.0,2624,74
3410,155666.27,2057.73,2624,55
3411,125507.73,1303.0,2624,33
3412,1134.7,50.0,2624,35
3413,14971.7,235.52,2624,32
3414,20241.55,392.0,2624,48
3415,5240.56,358.0,2624,29
3416,1855.64,100.0,2624,32
3417,44164.97,2290.0,2624,37
3418,46500.41,54.78,2624,54
3419,8597.86,1000.0,2624,33
3420,7696.72,64.0,2624,40
3421,1582402.34,1500.0,2624,40
3422,2700898.53,29000.0,2624,69
3423,6682.74,200.0,2624,45
3424,6628.13,297.0,2624,58
3425,8818.79,260.0,2624,33
3426,23842.47,4392.0,2624,30
3427,21985.31,1500.0,2624,51
3428,40306.62,500.0,2624,35
3429,11017.94,1506.53,2624,32
3430,55222.76,421.0,2624,34
3431,1005616.13,50.0,2624,51
3432,2.75,20.0,2624,29
3433,77429.14,1285.0,2624,38
3434,11262.27,275.0,2624,30
3435,81083.06,850.0,2624,31
3436,2833.51,1812.0,2624,40
3437,9257.68,572.38,2624,40
3438,679002.43,2221.63,2624,61
3439,383047.85,8566.49,2624,51
3440,21615.9,922.5,2624,37
3441,956.57,136.0,2624,30
3442,18599.51,192.0,2624,31
3443,1.47,199.0,2624,32
3444,2350.53,250.0,2624,32
3445,1585.11,1723.86,2624,37
3446,17447.66,175.0,2624,34
3447,2512.8,466.0,2624,34
3448,322278.08,645.0,2624,49
3449,480862.61,25000.0,2624,57
3450,52021.25,389.5,2624,34
3451,3990.04,30.0,2624,38
3452,9166.79,560.0,2624,32
3453,334989.29,148.0,2624,56
3454,17408.08,2.0,2624,41
3455,10238.63,100.85,2624,37
3456,11409.88,50.0,2624,34
3457,134951.5,1200.0,2624,42
3458,64311.57,3344.0,2624,34
3459,0.61,100.0,2624,34
3460,6070.13,199.62,2624,29
3461,1053693.36,25000.0,2624,38
3462,11548.64,300.0,2624,44
3463,16397.4,530.8,2624,30
3464,5.25,80.0,2624,31
3465,9957.28,1639.01,2624,31
3466,53026.05,968.0,2624,39
3467,125040.52,200.0,2624,66
3468,18109.95,120.0,2624,31
3469,149912.74,4236.0,2624,32
3470,78819.49,405.0,2624,30
3471,83810.68,632.0,2624,223
3472,342.42,49.0,2624,34
3473,2716.08,200.0,2624,30
3474,11384.3,400.0,2624,32
3475,10425.28,612.18,2624,32
3476,54274.39,572.0,2624,33
3477,141409.77,1261.0,2624,45
3478,230818.19,105.0,2624,34
3479,72205.79,402.0,2624,31
3480,9257.68,664.7,2624,40
3481,317379.06,6200.0,2624,44
3482,4102.18,50.0,2624,25
3483,54562.27,1870.0,2624,47
3484,27646.78,1360.0,2624,80
3485,1724.3,158.0,2624,33
3486,8943.34,3525.0,2624,37
3487,8512.75,87.0,2624,29
3488,232426.05,300.0,2624,46
3489,22654.52,750.0,2624,28
3490,10740.6,46.0,2624,30
3491,6682.74,200.0,2624,45
3492,13677.23,1111.0,2624,46
3493,169873.37,478.0,2624,223
3494,385273.78,265.0,2624,77
3495,29836.78,100.85,2624,47
3496,12020.94,1500.0,2624,46
3497,12251.08,200.0,2624,34
3498,7823.87,385.0,2624,42
3499,537.16,330.0,2624,35
3500,30327.64,16.65,2624,71
3501,1235.11,490.0,2624,48
3502,609896.73,5747.72,2624,223
3503,385303.08,50900.0,2624,37
3504,3394.09,120.0,2624,27
3505,11900.84,472.0,2624,38
3506,128634.09,100.0,2624,34
3507,3694.31,812.0,2624,35
3508,17627.91,2968.0,2624,27
3509,23.2,2393.84,2624,29
3510,58955.74,63000.0,2624,49
3511,20294.74,800.0,2624,47
3512,116362.45,3000.0,2624,45
3513,12939.69,50.0,2624,30
3514,26240.65,120.0,2624,34
3515,4734.63,295.0,2624,223
3516,1044595.2,5022.0,2624,223
3517,80709.62,1009.0,2624,74
3518,2063.14,978.0,2624,26
3519,1049.61,1299.0,2624,48
3520,33775.92,600.0,2624,29
3521,25273.91,330.0,2624,39
3522,54015.02,69.0,2624,28
3523,77424.98,53000.0,2624,36
3524,9601.19,90.0,2624,31
3525,191808.33,2063.0,2624,223
3526,4360.55,110.0,2624,68
3527,2317.67,50.0,2624,43
3528,12538.06,201.73,2624,36
3529,34.8,95.0,2624,33
3530,21657.66,20.0,2624,33
3531,14901.65,400.0,2624,32
3532,47517.03,481.0,2624,32
3533,105922.41,2250.0,2624,35
3534,12806.4,1500.0,2624,41
3535,21513.94,3000.0,2624,46
3536,15082.88,150.0,2624,42
3537,8.39,600.0,2624,32
3538,237686.29,1390.0,2624,32
3539,7450.93,400.0,2624,35
3540,44572.59,1034.0,2624,39
3541,74802.79,786.0,2624,43
3542,302901.96,2298.0,2624,53
3543,480336.62,421.0,2624,223
3544,4320.08,3872.0,2624,37
3545,14126.96,37.0,2624,32
3546,50645.89,379.2,2624,33
3547,77957.51,100.0,2624,33
3548,19340.81,12138.0,2624,73
3549,184328.49,300.0,2624,40
3550,10238.63,100.85,2624,37
3551,14041.28,4000.0,2624,31
3552,33830.13,1000.0,2624,223
3553,846324.08,57500.0,2624,39
3554,7374.33,908.25,2624,31
3555,361905.35,6843.0,2624,48
3556,5.36,20.0,2624,28
3557,3119.63,68.0,2624,39
3558,30920.4,367.23,2624,43
3559,4160.69,1065.0,2624,37
3560,217186.28,2656.55,2624,45
3561,48372.9,300.0,2624,45
3562,573134.32,2996.0,2624,44
3563,10255.22,246.0,2624,31
3564,1689.41,100.03,2624,32
3565,516529.87,17696.0,2624,57
3566,19237.72,363.78,2624,53
3567,21712.39,80.0,2624,36
3568,6436.07,1000.0,2624,49
3569,17324.43,200.0,2624,33
3570,93405.78,705.0,2624,45
3571,188214.26,1631.0,2624,42
3572,69870.61,830.0,2624,34
3573,4102.18,2.0,2624,25
3574,4949.63,506.01,2624,31
3575,21993.2,2221.0,2624,36
3576,7597.45,40.0,2624,33
3577,8374.92,216.0,2624,31
3578,25331.36,48.0,2624,62
3579,22562.75,853.0,2624,29
3580,33629.74,2000.0,2624,46
3581,24445.21,255.0,2624,32
3582,20046.6,53000.0,2624,37
3583,88.22,211.0,2624,44
3584,17673.8,250.0,2624,35
3585,23285.65,4395.0,2624,50
3586,18848.44,4.47,2624,56
3587,44285.75,1200.0,2624,41
3588,8882.58,1608.86,2624,43
3589,41760.62,190.0,2624,32
3590,6835.35,252.17,2624,44
3591,486804.15,243.0,2624,45
3592,104.57,50.73,2624,28
3593,20969.05,50.0,2624,51
3594,4936.89,4590.0,2624,39
3595,133389.41,110.77,2624,223
3596,51216.01,151.0,2624,39
3597,2506.28,3465.0,2624,37
3598,28011.36,17990.0,2624,30
3599,249.6,69.0,2624,34
3600,34088.46,960.0,2624,31
3601,6395.43,40.0,2624,27
3602,92545.97,1299.0,2624,40
3603,69102.1,200.0,2624,35
3604,5775.29,190.0,2624,38
3605,93.6,280.0,2624,38
3606,17480.25,763.0,2624,36
3607,32393.22,330.0,2624,30
3608,103523.95,1103.5,2624,45
3609,1697.11,142.21,2624,67
3610,14715.25,563.0,2624,33
3611,18327.21,200.0,2624,58
3612,1771.03,10.0,2624,33
3613,16461.88,1460.0,2624,32
3614,11434.58,200.0,2624,223
3615,556907.2,1200.0,2624,69
3616,105.66,460.59,2624,41
3617,7706.16,280.0,2624,30
3618,24929.56,1080.0,2624,223
3619,23897.84,150.0,2624,42
3620,60041.47,181.0,2624,37
3621,112641.21,100.0,2624,27
3622,450247.15,4500.0,2624,41
3623,10569.49,330.0,2624,33
3624,133277.5,550.0,2624,39
3625,906665.85,7649.0,2624,37
3626,5.65,440.0,2624,223
3627,1.75,7590.0,2624,47
3628,71631.94,4103.0,2624,58
3629,88086.78,550.0,2624,34
3630,35028.09,525.0,2624,223
3631,448992.61,1049.0,2624,39
3632,1303.12,17500.0,2624,223
3633,4879.6,1299.0,2624,34
3634,298718.56,684.0,2624,39
3635,8116.23,175.0,2624,41
3636,13638.99,347.0,2624,25
3637,4310.34,20000.0,2624,45
3638,556907.2,5240.0,2624,69
3639,176658.19,520.0,2624,54
3640,15762.09,260.0,2624,33
3641,1634.43,161.05,2624,40
3642,32153.4,50.0,2624,56
3643,41394.89,867.98,2624,37
3644,15542.05,194.0,2624,32
3645,10039.71,101.15,2624,37
3646,354165.6,11166.0,2624,223
3647,20894.22,543.0,2624,49
3648,8914.72,668.0,2624,36
3649,93.6,290.0,2624,38
3650,14722.13,800.0,2624,40
3651,8365.12,180.0,2624,29
3652,353250.18,2500.0,2624,223
3653,18867.12,326.75,2624,26
3654,7189.98,148.0,2624,54
3655,11961.22,3000.0,2624,223
3656,27979.35,255.0,2624,29
3657,112641.21,100.0,2624,27
3658,15991.33,198.0,2624,35
3659,2.03,100.0,2624,28
3660,7963.1,50.0,2624,30
3661,152272.75,4100.0,2624,40
3662,91050.54,500.0,2624,223
3663,2057028.01,35913.0,2624,61
3664,2903.7,229.0,2624,28
3665,6763.17,200.0,2624,33
3666,22642.19,1350.0,2624,40
3667,14805.54,259.0,2624,35
3668,2796.48,280.0,2624,31
3669,133277.5,450.0,2624,39
3670,66217.83,1528.0,2624,49
3671,61744.09,103.0,2624,31
3672,366570.65,1960.0,2624,76
3673,5779.56,407.0,2624,31
3674,4168.47,45000.0,2624,33
3675,38494.59,180.0,2624,31
3676,25576.07,680.0,2624,36
3677,87152.98,779.0,2624,37
3678,2.03,500.0,2624,28
3679,900.46,550.0,2624,42
3680,1689.79,1100.0,2624,44
3681,388768.12,50.0,2624,34
3682,750.19,2695.0,2624,48
3683,6947.8,1050.0,2624,43
3684,10339.38,100.0,2624,33
3685,133389.41,110.77,2624,223
3686,433651.13,767.0,2624,40
3687,5033.4,248.0,2624,31
3688,0.0,457.22,2624,40
3689,31988.7,458.0,2624,69
3690,67798.5,107.0,2624,36
3691,51469.13,963.0,2624,21
3692,5984.17,550.0,2624,34
3693,121463.43,450.0,2624,30
3694,22095.11,3733.0,2624,72
3695,31709.82,2408.17,2624,46
3696,1266.05,280.0,2624,44
3697,143864.95,1433.64,2624,223
3698,5936.29,200.0,2624,39
3699,383047.85,1306.0,2624,51
3700,240959.75,500.0,2624,38
3701,10726.75,1232.0,2624,46
3702,6915.51,700.0,2624,31
3703,11623.27,320.15,2624,52
3704,3356.4,1500.0,2624,35
3705,133881.73,2975.0,2624,44
3706,8.17,198.0,2624,36
3707,36524.94,1804.0,2624,32
3708,15800.43,1299.0,2624,57
3709,408713.29,530.0,2624,36
3711,111.11,1000.0,2624,223
3712,38912.59,1125.0,2624,48
3713,146491.66,135.0,2624,50
3714,22839.61,950.0,2624,223
3715,21096.06,252.0,2624,46
3716,6459.96,158.0,2624,31
3717,13369.36,796.0,2624,41
3718,246349.98,2100.0,2624,223
3719,30790.5,1799.0,2624,223
3720,659.55,2990.0,2624,32
3721,103023.35,1000.0,2624,41
3722,217133.26,800.0,2624,41
3723,12251.68,357.0,2624,28
3724,11180.53,392.0,2624,32
3725,5224.1,1000.0,2624,43
3726,5524.74,413.0,2624,28
3727,42767.94,2890.0,2624,68
3728,10164.35,1229.72,2624,34
3729,7691.57,1949.0,2624,45
3730,325368.05,690.0,2624,48
3731,10780.51,1188.0,2624,29
3732,16431.3,650.0,2624,36
3733,4192.3,130.0,2624,34
3734,14.16,299.0,2624,32
3735,30928.99,500.0,2624,42
3736,33.83,779.4,2624,32
3737,114429.73,5197.0,2624,38
3738,5362.77,451.48,2624,29
3739,251476.24,2973.0,2624,42
3740,27351.95,100.0,2624,40
3741,187393.86,4998.0,2624,31
3742,26622.51,549.0,2624,45
3743,39210.02,530.0,2624,41
3744,24497.19,740.12,2624,50
3745,2807420.85,1150.0,2624,46
3746,59854.54,389.8,2624,47
3747,591.62,2100.0,2624,31
3748,12749.21,593.0,2624,223
3749,567.25,80.0,2624,27
3750,362200.72,53000.0,2624,223
3751,2752589.65,542.95,2624,45
3752,4470.04,140.0,2624,32
3753,79513.36,255.0,2624,40
3754,159967.71,720.0,2637,38
3755,3148.96,90.0,2637,29
3756,89999.88,416.0,2637,35
3757,123095.82,1247.5,2637,38
3758,44.8,240.0,2637,42
3759,68343.18,2617.0,2692,36
3760,21002.65,70.0,2692,32
3761,7044.13,740.0,2692,36
3762,34144.33,320.0,2692,41
3763,19334.84,5.04,2689,32
3764,25431.42,32.0,2689,29
3765,20502.32,252.16,2689,36
3766,48418.95,422.0,2685,40
3767,16632.24,2824.0,2685,31
3768,10948.65,200.0,2687,30
3769,494634.89,12754.0,2687,62
3770,377984.5,688.0,2682,46
3771,48341.37,2018.0,2682,42
3772,32132.04,300.0,2684,42
3773,18805.48,940.0,2677,55
3774,19.29,320.0,2677,31
3775,2768.11,160.0,2677,32
3776,44141.86,1110.0,2677,223
3777,35516.52,220.0,2677,28
3778,15072.9,5907.0,2677,33
3779,3721.65,7500.0,2677,37
3780,22911.88,2260.0,2677,33
3781,112883.24,220.0,2677,30
3782,17240.22,500.0,2677,48
3783,35221.53,30.0,2677,30
3784,22851.95,939.3,2675,223
3785,5300.41,658.0,2653,43
3786,14824.62,542.0,2653,37
3787,10772.49,1295.0,2653,37
3788,7687.26,30.0,2653,31
3789,4754.29,483.04,2653,33
3790,15064.04,36.0,2653,35
3791,347552.15,3286.0,2653,39
3792,1024810.89,0.95,2653,44
3793,41.54,20.0,2653,35
3794,191087.97,706.0,2653,55
3795,93.63,396.0,2653,33
3796,13067.53,10.0,2653,38
3797,3969.29,1682.0,2653,30
3798,18177.55,3000.0,2653,34
3799,1409.53,275.0,2653,30
3800,27881.07,3015.6,2653,35
3801,32389.99,400.0,2653,40
3802,3369.68,400.0,2653,36
3803,71581.3,621.0,2653,44
3804,2150.51,10.0,2653,31
3805,15180.29,30.0,2653,35
3806,18089.49,400.0,2653,44
3807,74165.56,500.0,2653,34
3808,11756.29,532.05,2653,30
3809,5891.73,50.0,2653,31
3810,12312.0,104.0,2653,223
3811,60441.42,1200.0,2653,39
3812,10016.69,184.0,2653,36
3813,632.9,234.0,2653,29
3814,14894.3,250.0,2653,49
3815,47175.04,560.0,2653,28
3816,39153.16,99.0,2653,30
3817,9535.19,105.0,2653,26
3818,2071.14,185.0,2653,44
3819,59143.25,1532.0,2653,46
3820,54090.11,1000.0,2653,35
3821,8889.65,30.0,2653,27
3822,257342.94,554.0,2652,60
3823,253492.37,523.0,2652,223
3824,8360.16,500.0,2652,40
3825,53025.18,268.13,2652,38
3826,31.9,910.0,2652,33
3827,4522.02,292.0,2652,36
3828,14367.61,620.0,2652,42
3829,77.69,1025.0,2652,28
3830,6404.4,133.28,2652,63
3831,36069.29,600.0,2652,37
3832,25256.28,200.0,2652,45
3833,106381.8,409.0,2652,35
3834,18490.61,336.0,2652,49
3835,18907.66,168.4,2652,26
3836,4.5,20.0,2652,27
3837,144660.05,1596.0,2652,223
3838,7571.87,50.0,2652,37
3839,71597.49,220.0,2652,36
3840,17783.93,215.0,2652,36
3841,5477.16,11.0,2652,31
3842,3893.95,155.0,2653,31
3843,733.94,95.0,2653,28
3844,23962.39,110.0,2653,34
3845,131981.39,500.0,2653,223
3846,10739.57,21.0,2653,33
3847,5560.04,1512.94,2653,34
3848,7559.83,450.0,2653,32
3849,735.09,200.0,2653,29
3850,49380.06,1200.0,2653,44
3851,62933.86,720.0,2653,35
3852,28098.36,280.0,2653,33
3853,112429.99,1850.0,2653,42
3854,8918.1,220.0,2653,37
3855,32931.31,100.0,2653,68
3856,193060.31,311.0,2653,32
3857,9159.53,100.0,2653,32
3858,23758.15,120.0,2653,51
3859,1635.7,200.0,2653,33
3860,11976.56,817.0,2653,39
3861,1410427.99,1298.0,2653,55
3862,657.75,90.0,2653,27
3863,84.21,1199.0,2653,36
3864,71537.61,71.0,2653,39
3865,69.15,30.0,2653,32
3866,29251.37,41.0,2653,36
3867,14753.72,350.0,2653,41
3868,102790.44,2080.0,2653,41
3869,33030.46,1000.0,2653,36
3870,66148.37,265.0,2653,40
3871,8921.88,561.51,2653,32
3872,17381.86,580.0,2653,30
3873,169255.14,50.0,2653,57
3874,10558.54,892.0,2653,38
3875,301465.23,40000.0,2653,42
3876,13374.24,250.0,2653,34
3877,80.38,595.0,2653,35
3878,21801.14,500.0,2653,48
3879,9607.85,200.0,2653,33
3880,30326.31,304.31,2653,31
3881,15500.51,100.0,2653,34
3882,179.34,12.0,2653,29
3883,21731.58,203.0,2653,29
3884,22.34,10.0,2653,37
3885,59068.44,200.0,2653,37
3886,0.44,159.0,2653,31
3887,53132.09,430.0,2653,36
3888,4276.75,54.0,2653,32
3889,8353.53,300.0,2653,32
3890,10075.58,200.0,2653,32
3891,32044.22,1074.0,2653,32
3892,21.35,185.0,2653,30
3893,27573.18,880.0,2653,36
3894,41670.88,15.0,2653,71
3895,18329.72,783.0,2653,223
3896,882138.37,12236.0,2653,60
3897,97258.54,2000.0,2653,223
3898,72727.22,40.0,2653,32
3899,22848.11,9.0,2653,35
3900,87.84,3800.0,2653,35
3901,6151.2,25.0,2653,33
3902,33337.66,272.0,2653,37
3903,106337.32,310.0,2653,31
3904,140659.49,306.0,2653,69
3905,19761.07,2290.0,2653,35
3906,1019.12,200.0,2653,29
3907,1387.07,50.0,2653,29
3908,2027.4,190.0,2653,36
3909,19.21,1519.0,2637,35
3910,5072.09,45.0,2637,29
3911,1319.68,307.0,2637,32
3912,14593.63,3213.45,2637,43
3913,1420.51,50.0,2637,29
3914,201.44,2298.0,2637,223
3915,4941.29,2709.0,2637,29
3916,75716.0,1236.0,2693,34
3917,37820.73,630.0,2693,43
3918,13297.71,50.0,2689,30
3919,19139.8,50.0,2653,30
3920,28842.78,524.67,2682,28
3921,45670.07,5305.26,2682,36
3922,532.16,6200.0,2682,32
3923,375.94,396.0,2684,41
3924,22920.27,209.0,2684,32
3925,148975.14,2023.27,2684,67
3926,0.65,524.0,2684,35
3927,29335.85,49.0,2684,40
3928,4087.38,1450.0,2681,32
3929,894.38,522.22,2681,31
3930,71621.11,1068.0,2681,46
3931,68.3,1870.0,2681,31
3932,60027.7,260.0,2681,31
3933,3266187.79,7187.41,2681,48
3934,2751.7,350.0,2678,31
3935,170464.83,1045.0,2678,39
3936,8035.71,3250.0,2678,45
3937,8205.67,1500.0,2678,30
3938,13693.96,300.0,2678,31
3939,9611.54,100.0,2678,33
3940,441190.44,2427.8,2653,46
3941,14687.05,3000.0,2653,37
3942,418108.02,2265.0,2653,42
3943,16436.09,50.0,2653,34
3944,1754.36,1700.0,2653,31
3945,5593.34,145.0,2653,36
3946,82.66,20.0,2653,34
3947,68093.36,204.0,2653,38
3948,3254.68,172.0,2653,34
3949,935922.05,550.0,2653,45
3950,1212210.03,14312.0,2653,65
3951,4712.4,18.0,2653,33
3952,12626.58,350.0,2653,35
3953,3800.79,1000.0,2653,56
3954,13101.05,800.0,2653,30
3955,63946.36,624.0,2653,35
3956,45689.83,1380.0,2653,31
3957,33840.88,378.0,2653,31
3958,238.88,100.0,2653,32
3959,55601.02,850.0,2653,47
3960,5815.8,104.0,2653,30
3961,15104.53,64.0,2653,39
3962,9432.95,379.0,2653,34
3963,3505.54,60.0,2653,28
3964,13335.13,1110.0,2653,37
3965,18170.67,100.0,2653,30
3966,27858.01,1000.0,2653,223
3967,58804.68,1025.0,2653,46
3968,6609.35,37.0,2653,31
3969,7309.47,265.0,2653,30
3970,2080.07,128.0,2653,40
3971,13186.98,225.0,2653,48
3972,7533.53,50.0,2653,36
3973,130585.64,219.19,2653,31
3974,0.0,30.0,2653,33
3975,72877.28,210.0,2653,30
3976,9609.83,448.0,2653,34
3977,18297.1,456.0,2653,42
3978,125814.61,1777.0,2653,37
3979,844.89,201.0,2653,45
3980,310.15,2829.0,2653,223
3981,45059.28,249.0,2652,38
3982,1689.04,400.0,2652,33
3983,15408.85,2650.0,2652,33
3984,93684.15,150.0,2652,35
3985,10534.21,60.0,2652,36
3986,108.94,100.0,2652,40
3987,4931.12,50.0,2652,33
3988,20443.75,11.0,2652,223
3989,219851.17,2750.0,2652,52
3990,332.88,9518.0,2652,39
3991,8840.05,108.0,2652,30
3992,65451.58,3798.0,2652,36
3993,1129990.31,5000.0,2653,223
3994,73523.7,544.0,2653,47
3995,133560.6,200.0,2653,223
3996,11197.85,500.0,2653,223
3997,4147.49,30.0,2653,33
3998,475841.35,500.0,2653,61
3999,26848.46,1139.0,2653,34
4000,0.0,200.0,2653,223
4001,94649.0,20349.0,2653,33
4002,214310.68,999.0,2653,49
4003,174301.26,1000.0,2653,48
4004,7.71,50.0,2653,32
4005,10313.14,90.0,2653,72
4006,4209.59,110.0,2653,30
4007,12611.14,100.0,2653,30
4008,5180.29,200.0,2653,31
4009,5201.59,282.0,2653,31
4010,550175.19,242.0,2653,45
4011,20.92,30.59,2653,27
4012,34520.18,255.0,2653,31
4013,3974.53,50.0,2653,30
4014,69400.01,549.0,2653,39
4015,34025.95,1260.0,2653,48
4016,491954.54,3001.01,2653,44
4017,1885.13,1169.0,2653,34
4018,3656641.02,600.0,2653,41
4019,11837.11,100.0,2653,30
4020,466088.07,705.0,2653,37
4021,538.05,688.92,2653,37
4022,5862.59,234.0,2653,46
4023,342006.15,1.0,2653,223
4024,51.23,5891.0,2653,31
4025,2332.63,500.0,2653,40
4026,36885.3,250.0,2653,46
4027,38920.2,140.0,2653,38
4028,40231.32,55.0,2653,30
4029,7018.77,219.0,2653,38
4030,15857.89,201.0,2653,36
4031,2.83,500.0,2653,33
4032,108737.59,50.0,2653,34
4033,77.75,500.0,2653,33
4034,11907.72,550.0,2653,75
4035,46516.78,612.65,2653,37
4036,6518.08,147.41,2653,32
4037,7872.46,32.0,2653,37
4038,22510.58,550.0,2653,33
4039,161.48,285.0,2653,38
4040,14451.79,129.4,2653,40
4041,17797.45,250.0,2653,37
4042,3031.88,300.0,2653,33
4043,7951.6,1000.0,2653,49
4044,222031.42,2600.0,2653,63
4045,4688.5,99.0,2653,30
4046,48240.34,1791.0,2653,53
4047,9826.16,606.9,2653,29
4048,226503.86,300.0,2653,35
4049,2860.0,50.0,2653,32
4050,25160.36,98.0,2653,31
4051,40114.7,1.0,2653,46
4052,110.03,20.0,2653,31
4053,44756.8,37.0,2653,223
4054,148855.13,300.0,2653,36
4055,8.0,30.0,2653,37
4056,35409.45,1175.0,2653,30
4057,1300842.49,3300.0,2653,223
4058,9618.41,500.0,2653,28
4059,13826.07,25.0,2653,56
4060,11968.4,3000.0,2653,50
4061,17000.44,2300.0,2653,223
4062,4405.12,100.0,2653,41
4063,10332.66,500.0,2653,38
4064,29201.2,500.0,2653,40
4065,1264.39,720.0,2653,40
4066,143864.95,206.49,2653,223
4067,261660.43,6210.0,2653,45
4068,147389.81,1394.0,2653,39
4069,325.51,20.0,2653,41
4070,2483.62,200.0,2653,32
4071,41351.46,10975.0,2653,45
4072,5687.06,1721.0,2653,37
4073,144990.96,7649.0,2653,44
4074,14165.63,60.0,2653,40
4075,16267.78,60.0,2653,31
4076,11846.77,0.0,2653,32
4077,18867.11,255.0,2653,29
4078,65529.65,152.0,2653,33
4079,2794.04,110.0,2653,66
4080,10576939.93,507.0,2653,60
4081,62907.82,300.0,2653,37
4082,9053.15,14.0,2653,39
4083,9855.61,50.0,2653,27
4084,83979.45,1000.0,2653,42
4085,9581.06,690.0,2653,36
4086,383.06,498.0,2653,38
4087,39954.44,2260.0,2653,54
4088,6771.29,15.0,2653,28
4089,14178.24,1875.0,2652,29
4090,10726.26,250.0,2652,38
4091,5883.01,120.0,2652,32
4092,111702.4,477.0,2652,31
4093,10218.1,129.0,2652,39
4094,1106.08,200.0,2652,38
4095,29241.44,752.0,2652,28
4096,831839.84,3631.4,2652,223
4097,2073997.66,376.01,2652,56
4098,292.63,103.0,2652,45
4099,2130.69,1000.0,2652,37
4100,85382.38,1201.5,2652,41
4101,21755.59,219.0,2652,37
4102,6732.1,100.0,2652,33
4103,1819.18,2598.0,2652,32
4104,17454.46,460.0,2652,35
4105,8423.99,2700.0,2652,34
4106,6717.71,318.24,2652,41
4107,11456.18,30.0,2652,34
4108,4140.62,284.0,2652,47
4109,156347.47,3000.0,2652,30
4110,143.28,4500.0,2652,42
4111,42816.88,50.0,2652,30
4112,46831.61,1714.62,2653,31
4113,385371.34,989.0,2653,55
4114,2439.01,1400.0,2653,34
4115,64762.5,805.0,2653,34
4116,44720.66,225.0,2653,35
4117,22345.72,848.0,2653,223
4118,39108.68,602.3,2653,38
4119,21500.81,50.0,2653,44
